tourney_id,tourney_name,tourney_location,surface,draw_size,tourney_level,tourney_date,latitude,longitude
1976-425,Barcelona,Barcelona,Clay,64,A,19761018,41.382894,2.177432
1992-425,Barcelona,Barcelona,Clay,56,A,19920406,41.382894,2.177432
2003-425,Barcelona,Barcelona,Clay,56,A,20030421,41.382894,2.177432
2006-425,Barcelona,Barcelona,Clay,56,A,20060424,41.382894,2.177432
2016-0425,Barcelona,Barcelona,Clay,64,A,20160418,41.382894,2.177432
1974-425,Barcelona,Barcelona,Clay,64,A,19741014,41.382894,2.177432
1993-425,Barcelona,Barcelona,Clay,56,A,19930405,41.382894,2.177432
2000-425,Barcelona,Barcelona,Clay,56,A,20000424,41.382894,2.177432
1973-278,Barcelona,Barcelona,Clay,64,A,19730402,41.382894,2.177432
1998-425,Barcelona,Barcelona,Clay,56,A,19980413,41.382894,2.177432
2005-425,Barcelona,Barcelona,Clay,56,A,20050418,41.382894,2.177432
1969-9294,Barcelona 2,Barcelona,Clay,4,A,19691107,41.382894,2.177432
1992-92,Barcelona Olympics,Barcelona,Clay,64,A,19920727,41.382894,2.177432
1971-425,Barcelona WCT,Barcelona,Clay,64,A,19711018,41.382894,2.177432
1976-267,Barcelona WCT,Barcelona,Clay,16,A,19760202,41.382894,2.177432
1975-267,Barcelona WCT,Barcelona,Carpet,32,A,19750217,41.382894,2.177432
1974-267,Barcelona WCT,Barcelona,Carpet,32,A,19740303,41.382894,2.177432
1989-306,Bari,Bari,Clay,32,A,19890619,41.125784,16.862029
1986-306,Bari,Bari,Clay,32,A,19860407,41.125784,16.862029
1987-306,Bari,Bari,Clay,32,A,19870406,41.125784,16.862029
1984-306,Bari,Bari,Clay,32,A,19840402,41.125784,16.862029
1988-306,Bari,Bari,Clay,32,A,19880919,41.125784,16.862029
1985-306,Bari,Bari,Clay,32,A,19850415,41.125784,16.862029
1968-3940,Barranquilla,Barranquilla,Clay,32,A,19680304,10.979967,-74.801309
1970-3940,Barranquilla,Barranquilla,Clay,64,A,19700316,10.979967,-74.801309
1969-3940,Barranquilla,Barranquilla,Clay,8,A,19690310,10.979967,-74.801309
1975-328,Basel,Basel,Carpet,32,A,19750209,47.558108,7.587826
2005-328,Basel,Basel,Carpet,32,A,20051024,47.558108,7.587826
1977-328,Basel,Basel,Carpet,32,A,19771025,47.558108,7.587826
2008-328,Basel,Basel,Hard,32,A,20081020,47.558108,7.587826
2001-328,Basel,Basel,Carpet,32,A,20011022,47.558108,7.587826
1996-328,Basel,Basel,Hard,32,A,19960923,47.558108,7.587826
2013-328,Basel,Basel,Hard,32,A,20131021,47.558108,7.587826
1981-328,Basel,Basel,Hard,32,A,19811012,47.558108,7.587826
1991-328,Basel,Basel,Hard,32,A,19910923,47.558108,7.587826
1983-328,Basel,Basel,Hard,32,A,19831010,47.558108,7.587826
1993-328,Basel,Basel,Hard,32,A,19930927,47.558108,7.587826
1998-328,Basel,Basel,Hard,32,A,19981005,47.558108,7.587826
1992-328,Basel,Basel,Hard,32,A,19920928,47.558108,7.587826
2018-0328,Basel,Basel,Hard,32,A,20181022,47.558108,7.587826
1995-328,Basel,Basel,Hard,32,A,19950925,47.558108,7.587826
2000-328,Basel,Basel,Carpet,32,A,20001023,47.558108,7.587826
2004-328,Basel,Basel,Carpet,32,A,20041025,47.558108,7.587826
2019-0328,Basel,Basel,Hard,32,A,20191021,47.558108,7.587826
2015-328,Basel,Basel,Hard,32,A,20151026,47.558108,7.587826
2002-328,Basel,Basel,Carpet,32,A,20021021,47.558108,7.587826
1982-328,Basel,Basel,Hard,32,A,19821011,47.558108,7.587826
2010-328,Basel,Basel,Hard,32,A,20101101,47.558108,7.587826
1985-328,Basel,Basel,Hard,32,A,19851014,47.558108,7.587826
2014-328,Basel,Basel,Hard,32,A,20141020,47.558108,7.587826
1976-328,Basel,Basel,Carpet,16,A,19760301,47.558108,7.587826
1984-328,Basel,Basel,Hard,32,A,19841008,47.558108,7.587826
2016-0328,Basel,Basel,Hard,32,A,20161024,47.558108,7.587826
2009-328,Basel,Basel,Hard,32,A,20091102,47.558108,7.587826
1994-328,Basel,Basel,Hard,32,A,19940926,47.558108,7.587826
1999-328,Basel,Basel,Carpet,32,A,19991004,47.558108,7.587826
2006-328,Basel,Basel,Carpet,32,A,20061023,47.558108,7.587826
2022-0328,Basel,Basel,Hard,32,A,20221024,47.558108,7.587826
1988-328,Basel,Basel,Hard,32,A,19881004,47.558108,7.587826
2017-0328,Basel,Basel,Hard,32,A,20171023,47.558108,7.587826
1987-328,Basel,Basel,Hard,32,A,19871005,47.558108,7.587826
2003-328,Basel,Basel,Carpet,32,A,20031020,47.558108,7.587826
2012-328,Basel,Basel,Hard,32,A,20121022,47.558108,7.587826
1980-328,Basel,Basel,Hard,32,A,19801013,47.558108,7.587826
1997-328,Basel,Basel,Carpet,32,A,19970929,47.558108,7.587826
1989-328,Basel,Basel,Hard,32,A,19891003,47.558108,7.587826
1990-328,Basel,Basel,Hard,32,A,19900924,47.558108,7.587826
2011-328,Basel,Basel,Hard,32,A,20111031,47.558108,7.587826
1986-328,Basel,Basel,Hard,32,A,19861013,47.558108,7.587826
2007-328,Basel,Basel,Hard,32,A,20071022,47.558108,7.587826
1979-328,Basel,Basel,Hard,32,A,19791015,47.558108,7.587826
1978-328,Basel,Basel,Hard,32,A,19781024,47.558108,7.587826
1996-316,Bastad,Bastad,Clay,32,A,19960708,56.42679,12.860715
1982-316,Bastad,Bastad,Clay,32,A,19820712,56.42679,12.860715
2009-316,Bastad,Bastad,Clay,28,A,20090713,56.42679,12.860715
1990-316,Bastad,Bastad,Clay,32,A,19900709,56.42679,12.860715
1992-316,Bastad,Bastad,Clay,32,A,19920706,56.42679,12.860715
1988-316,Bastad,Bastad,Clay,48,A,19880711,56.42679,12.860715
2017-0316,Bastad,Bastad,Clay,32,A,20170717,56.42679,12.860715
1972-316,Bastad,Bastad,Clay,32,A,19720716,56.42679,12.860715
2004-316,Bastad,Bastad,Clay,32,A,20040705,56.42679,12.860715
1973-316,Bastad,Bastad,Clay,32,A,19730709,56.42679,12.860715
1997-316,Bastad,Bastad,Clay,32,A,19970707,56.42679,12.860715
2000-316,Bastad,Bastad,Clay,32,A,20000710,56.42679,12.860715
1976-316,Bastad,Bastad,Clay,64,A,19760704,56.42679,12.860715
2019-0316,Bastad,Bastad,Clay,32,A,20190715,56.42679,12.860715
2012-316,Bastad,Bastad,Clay,28,A,20120709,56.42679,12.860715
1993-316,Bastad,Bastad,Clay,32,A,19930705,56.42679,12.860715
2002-316,Bastad,Bastad,Clay,32,A,20020708,56.42679,12.860715
2006-316,Bastad,Bastad,Clay,32,A,20060710,56.42679,12.860715
1983-316,Bastad,Bastad,Clay,32,A,19830711,56.42679,12.860715
1999-316,Bastad,Bastad,Clay,32,A,19990705,56.42679,12.860715
1970-316,Bastad,Bastad,Clay,32,A,19700711,56.42679,12.860715
1984-316,Bastad,Bastad,Clay,32,A,19840716,56.42679,12.860715
2001-316,Bastad,Bastad,Clay,32,A,20010709,56.42679,12.860715
2022-0316,Bastad,Bastad,Clay,32,A,20220711,56.42679,12.860715
1994-316,Bastad,Bastad,Clay,32,A,19940704,56.42679,12.860715
1989-316,Bastad,Bastad,Clay,32,A,19890731,56.42679,12.860715
1979-316,Bastad,Bastad,Clay,32,A,19790716,56.42679,12.860715
2015-316,Bastad,Bastad,Clay,28,A,20150720,56.42679,12.860715
1986-316,Bastad,Bastad,Clay,32,A,19860721,56.42679,12.860715
2013-316,Bastad,Bastad,Clay,28,A,20130708,56.42679,12.860715
1995-316,Bastad,Bastad,Clay,32,A,19950710,56.42679,12.860715
2021-0316,Bastad,Bastad,Clay,32,A,20210712,56.42679,12.860715
1971-316,Bastad,Bastad,Clay,32,A,19710710,56.42679,12.860715
1991-316,Bastad,Bastad,Clay,32,A,19910708,56.42679,12.860715
1981-316,Bastad,Bastad,Clay,32,A,19810720,56.42679,12.860715
2018-0316,Bastad,Bastad,Clay,32,A,20180716,56.42679,12.860715
1977-316,Bastad,Bastad,Clay,32,A,19770703,56.42679,12.860715
1969-3944,Bastad,Bastad,Clay,8,A,19690707,56.42679,12.860715
1974-316,Bastad,Bastad,Clay,32,A,19740708,56.42679,12.860715
2005-316,Bastad,Bastad,Clay,32,A,20050704,56.42679,12.860715
1987-316,Bastad,Bastad,Clay,32,A,19870727,56.42679,12.860715
2011-316,Bastad,Bastad,Clay,28,A,20110711,56.42679,12.860715
2007-316,Bastad,Bastad,Clay,32,A,20070709,56.42679,12.860715
2010-316,Bastad,Bastad,Clay,28,A,20100712,56.42679,12.860715
1985-316,Bastad,Bastad,Clay,32,A,19850715,56.42679,12.860715
1975-316,Bastad,Bastad,Clay,32,A,19750707,56.42679,12.860715
1978-316,Bastad,Bastad,Clay,32,A,19780717,56.42679,12.860715
2014-316,Bastad,Bastad,Clay,28,A,20140707,56.42679,12.860715
2008-316,Bastad,Bastad,Clay,28,A,20080707,56.42679,12.860715
2016-0316,Bastad,Bastad,Clay,32,A,20160711,56.42679,12.860715
1998-316,Bastad,Bastad,Clay,32,A,19980706,56.42679,12.860715
2003-316,Bastad,Bastad,Clay,32,A,20030707,56.42679,12.860715
1980-316,Bastad,Bastad,Clay,32,A,19800714,56.42679,12.860715
1968-316,Bastad 1,Bastad,Clay,32,A,19680708,56.42679,12.860715
1968-9318,Bastad WCT,Bastad,Clay,4,A,19680726,56.42679,12.860715
1969-7310,Beckenham,Beckenham,Grass,64,A,19690609,51.407094,-0.030318
1970-7310,Beckenham,Beckenham,Grass,64,A,19700608,51.407094,-0.030318
1968-7310,Beckenham,Beckenham,Grass,64,A,19680610,51.407094,-0.030318
1972-7310,Beckenham,Beckenham,Grass,64,A,19720612,51.407094,-0.030318
1971-7310,Beckenham,Beckenham,Grass,64,A,19710607,51.407094,-0.030318
1974-7310,Beckenham,Beckenham,Grass,128,A,19740610,51.407094,-0.030318
1973-7310,Beckenham,Beckenham,Grass,64,A,19730611,51.407094,-0.030318
2013-747,Beijing,Beijing,Hard,32,A,20130930,39.906217,116.3912757
1995-747,Beijing,Beijing,Carpet,32,A,19951016,39.906217,116.3912757
2010-747,Beijing,Beijing,Hard,32,A,20101004,39.906217,116.3912757
2017-M015,Beijing,Beijing,Hard,32,A,20171002,39.906217,116.3912757
1997-747,Beijing,Beijing,Hard,32,A,19970929,39.906217,116.3912757
2011-747,Beijing,Beijing,Hard,32,A,20111003,39.906217,116.3912757
2018-M015,Beijing,Beijing,Hard,32,A,20181001,39.906217,116.3912757
2012-747,Beijing,Beijing,Hard,32,A,20121001,39.906217,116.3912757
1996-747,Beijing,Beijing,Carpet,32,A,19961007,39.906217,116.3912757
2014-747,Beijing,Beijing,Hard,32,A,20140929,39.906217,116.3912757
1994-747,Beijing,Beijing,Carpet,32,A,19941017,39.906217,116.3912757
2009-747,Beijing,Beijing,Hard,32,A,20091005,39.906217,116.3912757
1993-747,Beijing,Beijing,Carpet,32,A,19931018,39.906217,116.3912757
2016-M015,Beijing,Beijing,Hard,32,A,20161003,39.906217,116.3912757
2008-747,Beijing,Beijing,Hard,28,A,20080922,39.906217,116.3912757
2005-747,Beijing,Beijing,Hard,32,A,20050912,39.906217,116.3912757
2015-747,Beijing,Beijing,Hard,32,A,20151005,39.906217,116.3912757
2007-747,Beijing,Beijing,Hard,32,A,20070910,39.906217,116.3912757
2006-747,Beijing,Beijing,Hard,32,A,20060911,39.906217,116.3912757
2004-747,Beijing,Beijing,Hard,32,A,20040913,39.906217,116.3912757
2019-M015,Beijing,Beijing,Hard,32,A,20190930,39.906217,116.3912757
2008-96,Beijing Olympics,Beijing,Hard,64,A,20080811,39.906217,116.3912757
2021-5053,Belgrade,Belgrade,Clay,32,A,20210419,44.8178131,20.4568974
2011-5053,Belgrade,Belgrade,Clay,28,A,20110425,44.8178131,20.4568974
2009-5053,Belgrade,Belgrade,Clay,28,A,20090504,44.8178131,20.4568974
2012-5053,Belgrade,Belgrade,Clay,28,A,20120430,44.8178131,20.4568974
2010-5053,Belgrade,Belgrade,Clay,28,A,20100503,44.8178131,20.4568974
2022-5053,Belgrade ,Belgrade ,Clay,32,A,20220418,44.8178131,20.4568974
2021-9512,Belgrade 2,Belgrade,Clay,32,A,20210524,44.8178131,20.4568974
1968-424,Berkeley,Berkeley,Hard,128,A,19680922,37.870839,-122.272863
1971-424,Berkeley,Berkeley,Hard,64,A,19710927,37.870839,-122.272863
1970-424,Berkeley,Berkeley,Hard,64,A,19700928,37.870839,-122.272863
1969-424,Berkeley,Berkeley,Hard,64,A,19690929,37.870839,-122.272863
1969-9240,Berlin,Berlin,Clay,64,A,19690519,52.5170365,13.3888599
1979-277,Berlin,Berlin,Clay,32,A,19790618,52.5170365,13.3888599
1970-9240,Berlin,Berlin,Clay,64,A,19700511,52.5170365,13.3888599
1977-277,Berlin,Berlin,Clay,32,A,19770613,52.5170365,13.3888599
1971-9240,Berlin,Berlin,Clay,32,A,19710524,52.5170365,13.3888599
1976-277,Berlin,Berlin,Hard,32,A,19760614,52.5170365,13.3888599
1990-348,Berlin,Berlin,Carpet,32,A,19901008,52.5170365,13.3888599
1978-277,Berlin,Berlin,Clay,32,A,19780619,52.5170365,13.3888599
1991-348,Berlin,Berlin,Carpet,32,A,19911007,52.5170365,13.3888599
1973-277,Berlin,Berlin,Hard,32,A,19730604,52.5170365,13.3888599
1968-9240,Berlin,Berlin,Clay,32,A,19680529,52.5170365,13.3888599
1995-436,Bermuda,Bermuda,Clay,32,A,19950417,32.3179203152518,-64.7370103996652
1976-2014,Bermuda,Bermuda,Clay,32,A,19760913,32.3179203152518,-64.7370103996652
1996-436,Bermuda,Bermuda,Clay,32,A,19960415,32.3179203152518,-64.7370103996652
1975-2014,Bermuda,Bermuda,Clay,32,A,19750921,32.3179203152518,-64.7370103996652
1969-9287,Binghamton,Binghamton,Hard,4,A,19690808,42.098713,-75.912526
1968-9287,Binghamton NTL,Binghamton,Hard,4,A,19680809,42.098713,-75.912526
1973-650,Birmingham,Birmingham,Hard,16,A,19730117,52.479699,-1.902691
1979-712,Birmingham,Birmingham,Carpet,32,A,19790115,52.479699,-1.902691
1994-436,Birmingham,Birmingham,Clay,32,A,19940411,52.479699,-1.902691
1978-725,Birmingham,Birmingham,Grass,64,A,19780618,52.479699,-1.902691
1980-712,Birmingham,Birmingham,Carpet,32,A,19800114,52.479699,-1.902691
1974-650,Birmingham,Birmingham,Carpet,32,A,19740217,52.479699,-1.902691
1975-650,Birmingham,Birmingham,Carpet,32,A,19750120,52.479699,-1.902691
1976-650,Birmingham,Birmingham,Carpet,32,A,19760120,52.479699,-1.902691
1991-430,Birmingham,Birmingham,Carpet,32,A,19911104,52.479699,-1.902691
1978-1506,Birmingham WCT,Birmingham,Carpet,32,A,19780109,52.479699,-1.902691
1977-1506,Birmingham WCT,Birmingham,Carpet,16,A,19770112,52.479699,-1.902691
1968-9343,Bloemfontein,Bloemfontein,Hard,64,A,19680108,-29.116395,26.215496
1975-718,Boca Raton,Boca Raton,Hard,32,A,19750217,26.358689,-80.083098
1976-718,Boca Raton,Boca Raton,Hard,32,A,19760202,26.358689,-80.083098
1984-718,Boca West,Boca Raton,Hard,32,A,19840326,26.358689,-80.083098
1986-403,Boca West,Boca Raton,Hard,128,M,19860210,26.358689,-80.083098
1998-359,Bogota,Bogota,Clay,32,A,19981102,4.6534649,-74.0836453
2013-6718,Bogota,Bogota,Hard,28,A,20130715,4.6534649,-74.0836453
1978-359,Bogota,Bogota,Clay,32,A,19781119,4.6534649,-74.0836453
1980-359,Bogota,Bogota,Clay,32,A,19801110,4.6534649,-74.0836453
2014-6718,Bogota,Bogota,Hard,28,A,20140714,4.6534649,-74.0836453
1979-359,Bogota,Bogota,Clay,32,A,19791112,4.6534649,-74.0836453
1994-359,Bogota,Bogota,Clay,32,A,19940912,4.6534649,-74.0836453
2015-6718,Bogota,Bogota,Hard,28,A,20150720,4.6534649,-74.0836453
1997-359,Bogota,Bogota,Clay,32,A,19971027,4.6534649,-74.0836453
1977-359,Bogota,Bogota,Clay,32,A,19771107,4.6534649,-74.0836453
1995-359,Bogota,Bogota,Clay,32,A,19950911,4.6534649,-74.0836453
1996-359,Bogota,Bogota,Clay,32,A,19960909,4.6534649,-74.0836453
2001-359,Bogota,Bogota,Clay,32,A,20010128,4.6534649,-74.0836453
2000-359,Bogota,Bogota,Clay,32,A,20000306,4.6534649,-74.0836453
1968-9305,Bogota NTL,Bogota,Clay,4,A,19680327,4.6534649,-74.0836453
1978-312,Bologna,Bologna,Carpet,32,A,19781128,44.49382,11.342633
1995-312,Bologna,Bologna,Clay,32,A,19950522,44.49382,11.342633
1992-312,Bologna,Bologna,Clay,32,A,19920518,44.49382,11.342633
1991-312,Bologna,Bologna,Clay,32,A,19910520,44.49382,11.342633
1980-312,Bologna,Bologna,Carpet,32,A,19801117,44.49382,11.342633
1990-312,Bologna,Bologna,Clay,32,A,19900521,44.49382,11.342633
1987-312,Bologna,Bologna,Clay,32,A,19870608,44.49382,11.342633
1993-312,Bologna,Bologna,Clay,32,A,19930517,44.49382,11.342633
1998-312,Bologna,Bologna,Clay,32,A,19980608,44.49382,11.342633
1985-312,Bologna,Bologna,Clay,32,A,19850610,44.49382,11.342633
1986-312,Bologna,Bologna,Clay,32,A,19860609,44.49382,11.342633
1988-312,Bologna,Bologna,Clay,32,A,19880606,44.49382,11.342633
1996-312,Bologna,Bologna,Clay,32,A,19960617,44.49382,11.342633
1981-312,Bologna,Bologna,Carpet,32,A,19811123,44.49382,11.342633
1979-312,Bologna,Bologna,Carpet,32,A,19791119,44.49382,11.342633
1989-312,Bologna,Bologna,Clay,32,A,19890612,44.49382,11.342633
1994-312,Bologna,Bologna,Clay,32,A,19940516,44.49382,11.342633
1997-312,Bologna,Bologna,Clay,32,A,19970609,44.49382,11.342633
1974-312,Bologna WCT,Bologna,Carpet,32,A,19740217,44.49382,11.342633
1971-312,Bologna WCT,Bologna,Carpet,64,A,19711114,44.49382,11.342633
1975-312,Bologna WCT,Bologna,Carpet,32,A,19750206,44.49382,11.342633
1993-348,Bolzano,Bolzano,Carpet,32,A,19931011,46.498113,11.35478
1992-348,Bolzano,Bolzano,Carpet,32,A,19921012,46.498113,11.35478
1977-1729,Bombay,Bombay,Clay,32,A,19771128,19.133772,72.9150845
1979-1729,Bombay,Bombay,Clay,32,A,19791119,19.133772,72.9150845
1974-1729,Bombay,Bombay,Clay,32,A,19741116,19.133772,72.9150845
1980-323,Bordeaux,Bordeaux,Clay,32,A,19800922,44.841225,-0.580036
1979-323,Bordeaux,Bordeaux,Clay,32,A,19791001,44.841225,-0.580036
1993-323,Bordeaux,Bordeaux,Hard,32,A,19930913,44.841225,-0.580036
1994-323,Bordeaux,Bordeaux,Hard,32,A,19940912,44.841225,-0.580036
1988-323,Bordeaux,Bordeaux,Clay,32,A,19880725,44.841225,-0.580036
1989-323,Bordeaux,Bordeaux,Clay,32,A,19890925,44.841225,-0.580036
1984-323,Bordeaux,Bordeaux,Clay,32,A,19840917,44.841225,-0.580036
1985-323,Bordeaux,Bordeaux,Clay,32,A,19850916,44.841225,-0.580036
1991-323,Bordeaux,Bordeaux,Hard,32,A,19910909,44.841225,-0.580036
1981-323,Bordeaux,Bordeaux,Clay,32,A,19810921,44.841225,-0.580036
1986-323,Bordeaux,Bordeaux,Clay,32,A,19860707,44.841225,-0.580036
1982-323,Bordeaux,Bordeaux,Clay,32,A,19820920,44.841225,-0.580036
1992-323,Bordeaux,Bordeaux,Clay,32,A,19920914,44.841225,-0.580036
1987-323,Bordeaux,Bordeaux,Clay,32,A,19870713,44.841225,-0.580036
1995-323,Bordeaux,Bordeaux,Hard,32,A,19950911,44.841225,-0.580036
1990-323,Bordeaux,Bordeaux,Clay,32,A,19900910,44.841225,-0.580036
1983-323,Bordeaux,Bordeaux,Clay,32,A,19830919,44.841225,-0.580036
1975-417,Boston,Boston,Clay,64,A,19750826,42.360253,-71.058291
1982-417,Boston,Boston,Clay,64,A,19820712,42.360253,-71.058291
1970-417,Boston,Boston,Hard,32,A,19700809,42.360253,-71.058291
1988-417,Boston,Boston,Clay,56,A,19880704,42.360253,-71.058291
1976-417,Boston,Boston,Clay,64,A,19760823,42.360253,-71.058291
1983-417,Boston,Boston,Clay,56,A,19830711,42.360253,-71.058291
1971-9205,Boston,Boston,Carpet,6,A,19710424,42.360253,-71.058291
1998-80,Boston,Boston,Hard,32,A,19980824,42.360253,-71.058291
1979-417,Boston,Boston,Clay,64,A,19790820,42.360253,-71.058291
1980-417,Boston,Boston,Clay,64,A,19800714,42.360253,-71.058291
1973-417,Boston,Boston,Clay,32,A,19730716,42.360253,-71.058291
1986-417,Boston,Boston,Clay,56,A,19860721,42.360253,-71.058291
1989-417,Boston,Boston,Clay,56,A,19890710,42.360253,-71.058291
1969-3943,Boston,Boston,Carpet,8,A,19690709,42.360253,-71.058291
1978-417,Boston,Boston,Clay,64,A,19780821,42.360253,-71.058291
1997-80,Boston,Boston,Hard,32,A,19970818,42.360253,-71.058291
1987-417,Boston,Boston,Clay,56,A,19870706,42.360253,-71.058291
1985-417,Boston,Boston,Clay,56,A,19850708,42.360253,-71.058291
1984-417,Boston,Boston,Clay,64,A,19840716,42.360253,-71.058291
1981-417,Boston,Boston,Clay,64,A,19810713,42.360253,-71.058291
1969-417,Boston,Boston,Grass,128,A,19690816,42.360253,-71.058291
1974-417,Boston,Boston,Clay,64,A,19740826,42.360253,-71.058291
1977-417,Boston,Boston,Clay,64,A,19770823,42.360253,-71.058291
1999-80,Boston,Boston,Hard,32,A,19990823,42.360253,-71.058291
1968-417,Boston 1,Boston,Grass,16,A,19680612,42.360253,-71.058291
1968-3943,Boston 2,Boston,Grass,128,A,19680817,42.360253,-71.058291
1971-417,Boston WCT,Boston,Hard,32,A,19710808,42.360253,-71.058291
1972-417,Boston WCT,Boston,Hard,32,A,19720706,42.360253,-71.058291
1970-347,Bournemouth,Bournemouth,Clay,32,A,19700426,50.7201268,-1.8798903
1996-620,Bournemouth,Bournemouth,Clay,32,A,19960909,50.7201268,-1.8798903
1998-620,Bournemouth,Bournemouth,Clay,32,A,19980914,50.7201268,-1.8798903
1999-620,Bournemouth,Bournemouth,Clay,32,A,19990913,50.7201268,-1.8798903
1982-347,Bournemouth,Bournemouth,Clay,32,A,19820419,50.7201268,-1.8798903
1975-347,Bournemouth,Bournemouth,Clay,64,A,19750512,50.7201268,-1.8798903
1978-347,Bournemouth,Bournemouth,Clay,32,A,19780924,50.7201268,-1.8798903
1980-347,Bournemouth,Bournemouth,Clay,32,A,19800908,50.7201268,-1.8798903
1974-347,Bournemouth,Bournemouth,Clay,64,A,19740526,50.7201268,-1.8798903
1973-347,Bournemouth,Bournemouth,Clay,64,A,19730506,50.7201268,-1.8798903
1997-620,Bournemouth,Bournemouth,Clay,32,A,19970908,50.7201268,-1.8798903
1981-347,Bournemouth,Bournemouth,Clay,32,A,19810420,50.7201268,-1.8798903
1969-3938,Bournemouth,Bournemouth,Clay,8,A,19690428,50.7201268,-1.8798903
1968-347,Bournemouth,Bournemouth,Clay,32,A,19680422,50.7201268,-1.8798903
1972-347,Bournemouth,Bournemouth,Clay,32,A,19720513,50.7201268,-1.8798903
1976-347,Bournemouth,Bournemouth,Clay,64,A,19760510,50.7201268,-1.8798903
1971-347,Bournemouth,Bournemouth,Clay,32,A,19710522,50.7201268,-1.8798903
1983-347,Bournemouth,Bournemouth,Clay,32,A,19830418,50.7201268,-1.8798903
1991-463,Brasilia,Brasilia,Carpet,48,A,19910909,-15.793404,-47.882317
1972-706,Bretton Woods,Bretton Woods,Hard,32,A,19720709,42.74516,-84.614934
1974-706,Bretton Woods,Bretton Woods,Clay,32,A,19740805,42.74516,-84.614934
1973-706,Bretton Woods,Bretton Woods,Clay,32,A,19730723,42.74516,-84.614934
2000-620,Brighton,Brighton,Hard,32,A,20001120,50.821463,-0.140056
2015-339,Brisbane,Brisbane,Hard,28,A,20150104,-27.468968,153.023499
1981-326,Brisbane,Brisbane,Grass,32,A,19811005,-27.468968,153.023499
1992-326,Brisbane,Brisbane,Hard,32,A,19920928,-27.468968,153.023499
1971-9341,Brisbane,Brisbane,Grass,64,A,19711206,-27.468968,153.023499
2017-M020,Brisbane,Brisbane,Hard,32,A,20170102,-27.468968,153.023499
1984-326,Brisbane,Brisbane,Carpet,32,A,19841001,-27.468968,153.023499
2019-M020,Brisbane,Brisbane,Hard,32,A,20181231,-27.468968,153.023499
1976-326,Brisbane,Brisbane,Grass,32,A,19761011,-27.468968,153.023499
1985-326,Brisbane,Brisbane,Carpet,32,A,19851007,-27.468968,153.023499
1983-326,Brisbane,Brisbane,Carpet,32,A,19831003,-27.468968,153.023499
2010-339,Brisbane,Brisbane,Hard,32,A,20100103,-27.468968,153.023499
1991-326,Brisbane,Brisbane,Hard,32,A,19910923,-27.468968,153.023499
2009-339,Brisbane,Brisbane,Hard,32,A,20090104,-27.468968,153.023499
2014-339,Brisbane,Brisbane,Hard,28,A,20131229,-27.468968,153.023499
2016-M020,Brisbane,Brisbane,Hard,32,A,20160104,-27.468968,153.023499
2011-339,Brisbane,Brisbane,Hard,32,A,20110102,-27.468968,153.023499
1977-326,Brisbane,Brisbane,Grass,32,A,19771010,-27.468968,153.023499
1970-9341,Brisbane,Brisbane,Grass,64,A,19701109,-27.468968,153.023499
